"","Ship_code","ArrivalRegion","DisVol"
"812",8512.1,"Atlantic",40259
"813",8482,"Atlantic",40259
"814",8524.1,"Atlantic",40259
"815",8491,"Atlantic",40259
"816",8483,"Atlantic",40259
"817",2851,"Atlantic",40259
"818",8507.1,"Atlantic",40259
"819",8490.1,"Atlantic",40259
"820",2861.1,"Atlantic",40259
"821",8539,"Atlantic",40259
"822",8483.1,"Atlantic",40259
"823",8511,"Atlantic",40259
"824",2853.2,"Atlantic",40259
"825",8507.2,"Atlantic",40259
"826",8523.1,"Atlantic",40259
"827",8511.1,"Atlantic",40259
"828",8516,"Atlantic",40259
"829",2855.1,"Atlantic",40259
"830",2855.2,"Atlantic",40259
"831",2861.2,"Atlantic",40259
"832",2853.3,"Atlantic",40259
"833",8482.1,"Atlantic",40259
"834",8522,"Atlantic",40259
"835",2849.1,"Atlantic",40259
"836",8531,"Atlantic",40259
"837",8516.1,"Atlantic",40259
"838",2851.1,"Atlantic",40259
"839",8539.1,"Atlantic",40259
"840",8490.2,"Atlantic",40259
"841",8526.2,"Atlantic",40259
"842",8511.2,"Atlantic",40259
"843",8524.2,"Atlantic",40259
"844",2851.2,"Atlantic",40259
"845",2853.4,"Atlantic",40259
"846",8539.2,"Atlantic",40259
"847",8483.2,"Atlantic",40259
"848",2855.3,"Atlantic",40259
"849",8516.2,"Atlantic",40259
"850",8539.3,"Atlantic",40259
"851",8523.2,"Atlantic",40259
"852",8483.3,"Atlantic",40259
"853",8524.3,"Atlantic",40259
"854",8534,"Atlantic",40259
"855",8526.3,"Atlantic",40259
"856",8491.1,"Atlantic",40259
"857",8482.2,"Atlantic",40259
"858",8521.2,"Atlantic",40259
"859",8511.3,"Atlantic",40259
"860",2861.3,"Atlantic",40259
"861",2855.4,"Atlantic",40259
"862",2861.4,"Atlantic",40259
"863",8528.3,"Atlantic",40259
"864",8524.4,"Atlantic",40259
"865",2849.2,"Atlantic",40259
"866",8528.4,"Atlantic",40259
"867",8512.2,"Atlantic",40259
"868",8483.4,"Atlantic",40259
"869",2848,"Atlantic",40259
"870",8511.4,"Atlantic",40259
"871",8490.3,"Atlantic",40259
"872",8523.3,"Atlantic",40259
"873",8534.1,"Atlantic",40259
"874",8516.3,"Atlantic",40259
"875",8524.5,"Atlantic",40259
"876",8507.3,"Atlantic",40259
"877",8490.4,"Atlantic",40259
"878",2855.5,"Atlantic",40259
"879",8526.4,"Atlantic",40259
"880",8539.4,"Atlantic",40259
"881",8482.3,"Atlantic",40259
"882",8531.1,"Atlantic",40259
"883",8483.5,"Atlantic",40259
"884",2855.6,"Atlantic",40259
"885",2853.5,"Atlantic",40259
"886",8506,"Atlantic",40210
"887",8506.1,"Atlantic",40210
"888",9462,"Atlantic",40173
"889",9462.1,"Atlantic",40173
"890",9462.2,"Atlantic",40173
"891",9462.3,"Atlantic",40173
"892",8487,"Atlantic",40104
"893",8487.1,"Atlantic",40104
"894",8487.2,"Atlantic",40104
"895",8487.3,"Atlantic",40104
"896",8502,"Atlantic",40055
"897",8502.1,"Atlantic",40055
"898",8484,"Atlantic",39992
"899",8484.1,"Atlantic",39992
"900",8484.2,"Atlantic",39992
"901",3013,"Atlantic",39933
"902",3013.1,"Atlantic",39933
"903",3013.2,"Atlantic",39933
"904",3013.3,"Atlantic",39933
"905",3013.4,"Atlantic",39933
"906",3013.5,"Atlantic",39933
"907",9051,"Atlantic",39863
"908",9039,"Atlantic",39863
"909",9039.1,"Atlantic",39863
"910",9039.2,"Atlantic",39863
"911",9004,"Atlantic",39851
"912",2859,"Atlantic",39851
"913",9027,"Atlantic",39851
"914",9004.1,"Atlantic",39851
"915",2859.1,"Atlantic",39851
"916",2859.2,"Atlantic",39851
"917",9004.2,"Atlantic",39851
"918",2857,"Atlantic",39851
"919",8494,"Atlantic",39851
"920",9027.1,"Atlantic",39851
"921",2859.3,"Atlantic",39851
"922",8494.1,"Atlantic",39851
"923",2857.1,"Atlantic",39851
"924",2852,"Atlantic",39851
"925",8494.2,"Atlantic",39851
"926",8494.3,"Atlantic",39851
"927",9027.2,"Atlantic",39851
"928",2856,"Atlantic",39851
"929",2852.1,"Atlantic",39851
"930",2859.4,"Atlantic",39851
"931",9004.3,"Atlantic",39851
"932",8497,"Atlantic",39851
"933",2856.1,"Atlantic",39851
"934",9004.4,"Atlantic",39851
"935",8494.4,"Atlantic",39851
"936",9004.5,"Atlantic",39851
"937",9027.3,"Atlantic",39851
"938",2852.2,"Atlantic",39851
"939",8494.5,"Atlantic",39851
"940",8494.6,"Atlantic",39851
"941",8494.7,"Atlantic",39851
"942",2857.2,"Atlantic",39851
"943",2852.3,"Atlantic",39851
"944",9004.6,"Atlantic",39851
"945",2850,"Atlantic",39824
"946",8499,"Atlantic",39824
"947",8489,"Atlantic",39824
"948",2858,"Atlantic",39824
"949",8499.1,"Atlantic",39824
"950",8519,"Atlantic",39824
"951",8527,"Atlantic",39824
"952",8519.1,"Atlantic",39824
"953",8499.2,"Atlantic",39824
"954",8503,"Atlantic",39824
"955",8519.2,"Atlantic",39824
"956",2850.1,"Atlantic",39824
"957",8519.3,"Atlantic",39824
"958",8499.3,"Atlantic",39824
"959",8509,"Atlantic",39824
"960",8499.4,"Atlantic",39824
"961",8527.1,"Atlantic",39824
"962",8492,"Atlantic",39824
"963",8499.5,"Atlantic",39824
"964",8489.1,"Atlantic",39824
"965",8485,"Atlantic",39824
"966",8519.4,"Atlantic",39824
"967",8489.2,"Atlantic",39824
"968",8509.1,"Atlantic",39824
"969",8492.1,"Atlantic",39824
"970",8499.6,"Atlantic",39824
"971",8527.2,"Atlantic",39824
"972",8509.2,"Atlantic",39824
"973",2858.1,"Atlantic",39824
"974",8519.5,"Atlantic",39824
"975",2858.2,"Atlantic",39824
"976",8485.1,"Atlantic",39824
"977",8489.3,"Atlantic",39824
"978",8499.7,"Atlantic",39824
"979",8527.3,"Atlantic",39824
"980",8529,"Atlantic",39824
"981",8519.6,"Atlantic",39824
"982",8492.2,"Atlantic",39824
"983",8499.8,"Atlantic",39824
"984",2858.3,"Atlantic",39824
"985",8495,"Atlantic",39824
"986",8492.3,"Atlantic",39824
"987",8485.2,"Atlantic",39824
"988",8485.3,"Atlantic",39824
"989",8509.3,"Atlantic",39824
"990",2968,"Atlantic",39701
"991",3014,"Atlantic",39701
"992",2975,"Atlantic",39701
"993",2968.1,"Atlantic",39701
"994",2995,"Atlantic",39701
"995",2968.2,"Atlantic",39701
"996",3014.1,"Atlantic",39701
"997",2968.3,"Atlantic",39701
"998",3014.2,"Atlantic",39701
"999",3014.3,"Atlantic",39701
"1000",3014.4,"Atlantic",39701
"1001",3014.5,"Atlantic",39701
"1002",2968.4,"Atlantic",39701
"1003",2968.5,"Atlantic",39701
"1004",2995.1,"Atlantic",39701
"1005",3014.6,"Atlantic",39701
"1006",3014.7,"Atlantic",39701
"1007",2995.2,"Atlantic",39701
"1008",2251,"Pacific",39683
"1009",2251.1,"Pacific",39683
"1010",2251.2,"Pacific",39683
"1011",2251.3,"Pacific",39683
"1012",8501,"Atlantic",39655
"1013",8501.1,"Atlantic",39655
"1014",9954,"Atlantic",39648
"1015",9954.1,"Atlantic",39648
"1016",9954.2,"Atlantic",39648
"1017",8513,"Atlantic",39645
"1018",8513.1,"Atlantic",39645
"1019",8513.2,"Atlantic",39645
"1020",3044,"Atlantic",39624
"1021",3044.1,"Atlantic",39624
"1022",8537,"Atlantic",39503
"1023",8537.1,"Atlantic",39503
"1024",8537.2,"Atlantic",39503
"1025",8537.3,"Atlantic",39503
"1026",8537.4,"Atlantic",39503
"1027",3025,"Atlantic",39468
"1028",3025.1,"Atlantic",39468
"1029",3025.2,"Atlantic",39468
"1030",3034,"Atlantic",39468
"1031",3034.1,"Atlantic",39468
"1032",3025.3,"Atlantic",39468
"1033",3025.4,"Atlantic",39468
"1034",3034.2,"Atlantic",39468
"1035",3034.3,"Atlantic",39468
"1036",3025.5,"Atlantic",39468
"1037",8967,"Atlantic",39462
"1038",8967.1,"Atlantic",39462
"1039",8967.2,"Atlantic",39462
"1040",8967.3,"Atlantic",39462
"1041",2860,"Atlantic",39381
"1042",2860.1,"Atlantic",39381
"1043",2860.2,"Atlantic",39381
"1044",2860.3,"Atlantic",39381
"1045",9078,"Atlantic",39293
"1046",3062,"Atlantic",39279
"1047",3062.1,"Atlantic",39279
"1048",3062.2,"Atlantic",39279
"1049",3062.3,"Atlantic",39279
"1050",3062.4,"Atlantic",39279
"1051",2097,"Pacific",39239
"1052",2097.1,"Pacific",39239
"1053",2097.2,"Pacific",39239
"1054",8493,"Atlantic",39192
"1055",8493.1,"Atlantic",39192
"1056",8493.2,"Atlantic",39192
"1057",8493.3,"Atlantic",39192
"1058",8500,"Atlantic",39180
"1059",8500.1,"Atlantic",39180
"1060",2966,"Atlantic",39133
"1061",2966.1,"Atlantic",39133
"1062",2966.2,"Atlantic",39133
"1063",2966.3,"Atlantic",39133
"1064",2966.4,"Atlantic",39133
"1065",2966.5,"Atlantic",39133
"1066",2718,"Atlantic",39106
"1067",2718.1,"Atlantic",39106
"1068",2718.2,"Atlantic",39106
"1069",8540,"Atlantic",39099
"1070",8540.1,"Atlantic",39099
"1071",8540.2,"Atlantic",39099
"1072",8540.3,"Atlantic",39099
"1073",8540.4,"Atlantic",39099
"1074",2084,"Pacific",38972
"1075",2084.1,"Pacific",38972
"1076",2084.2,"Pacific",38972
"1077",2084.3,"Pacific",38972
"1078",2084.4,"Pacific",38972
"1079",2084.5,"Pacific",38972
"1080",1486,"Pacific",38912
"1081",1486.1,"Pacific",38912
"1082",1486.2,"Pacific",38912
"1083",1486.3,"Pacific",38912
"1084",1486.4,"Pacific",38912
"1085",8515,"Atlantic",38893
"1086",8515.1,"Atlantic",38893
"1087",8515.2,"Atlantic",38893
"1088",8515.3,"Atlantic",38893
"1089",8515.4,"Atlantic",38893
"1090",2720,"Atlantic",38875
"1091",2720.1,"Atlantic",38875
"1092",2720.2,"Atlantic",38875
"1093",2720.3,"Atlantic",38875
"1094",9048,"Atlantic",38855
"1095",9048.1,"Atlantic",38855
"1096",9048.2,"Atlantic",38855
"1097",9048.3,"Atlantic",38855
"1098",9048.4,"Atlantic",38855
"1099",8532,"Atlantic",38667
"1100",2982,"Atlantic",38667
"1101",8532.1,"Atlantic",38667
"1102",8532.2,"Atlantic",38667
"1103",2982.1,"Atlantic",38667
"1104",8532.3,"Atlantic",38667
"1105",2982.2,"Atlantic",38667
"1106",8517,"Atlantic",38646
"1107",8530,"Atlantic",38646
"1108",8538,"Atlantic",38646
"1109",8488,"Atlantic",38646
"1110",8518,"Atlantic",38646
"1111",8538.1,"Atlantic",38646
"1112",9406,"Atlantic",38646
"1113",8530.1,"Atlantic",38646
"1114",9406.1,"Atlantic",38646
"1115",8518.1,"Atlantic",38646
"1116",8538.2,"Atlantic",38646
"1117",9406.2,"Atlantic",38646
"1118",8517.1,"Atlantic",38646
"1119",3036,"Atlantic",38646
"1120",2854,"Atlantic",38646
"1121",9406.3,"Atlantic",38646
"1122",8517.2,"Atlantic",38646
"1123",8538.3,"Atlantic",38646
"1124",8517.3,"Atlantic",38646
"1125",2854.1,"Atlantic",38646
"1126",8504,"Atlantic",38646
"1127",8488.1,"Atlantic",38646
"1128",8504.1,"Atlantic",38646
"1129",8504.2,"Atlantic",38646
"1130",8504.3,"Atlantic",38646
"1131",3036.1,"Atlantic",38646
"1132",9406.4,"Atlantic",38646
"1133",8530.2,"Atlantic",38646
"1134",3036.2,"Atlantic",38646
"1135",8518.2,"Atlantic",38646
"1136",8538.4,"Atlantic",38646
"1137",8504.4,"Atlantic",38646
"1138",3036.3,"Atlantic",38646
"1139",2854.2,"Atlantic",38646
"1140",8488.2,"Atlantic",38646
"1141",8517.4,"Atlantic",38646
"1142",8525,"Atlantic",38631
"1143",8525.1,"Atlantic",38631
"1144",8525.2,"Atlantic",38631
"1145",8525.3,"Atlantic",38631
"1146",9425,"Atlantic",38591
"1147",9425.1,"Atlantic",38591
"1148",9425.2,"Atlantic",38591
"1149",8954,"Atlantic",38519
"1150",8954.1,"Atlantic",38519
"1151",9095,"Atlantic",38493
"1152",9095.1,"Atlantic",38493
"1153",8514,"Atlantic",38483
"1154",8514.1,"Atlantic",38483
"1155",8514.2,"Atlantic",38483
"1156",8514.3,"Atlantic",38483
"1157",8514.4,"Atlantic",38483
"1158",2712,"Atlantic",38437
"1159",2712.1,"Atlantic",38437
"1160",2712.2,"Atlantic",38437
"1161",8486,"Atlantic",38229
"1162",8486.1,"Atlantic",38229
"1163",8486.2,"Atlantic",38229
"1164",8486.3,"Atlantic",38229
"1165",8486.4,"Atlantic",38229
"1166",8486.5,"Atlantic",38229
"1167",1768,"Atlantic",38092
"1168",1768.1,"Atlantic",38092
"1169",1768.2,"Atlantic",38092
"1170",477,"Atlantic",37675
"1171",9566,"Pacific",37520
"1172",9566.1,"Pacific",37520
"1173",9566.2,"Pacific",37520
"1174",1887,"Pacific",36331
"1175",1887.1,"Pacific",36331
"1176",1887.2,"Pacific",36331
"1177",1887.3,"Pacific",36331
"1178",1887.4,"Pacific",36331
"1179",1887.5,"Pacific",36331
"1180",1887.6,"Pacific",36331
"1181",1887.7,"Pacific",36331
"1182",454,"Atlantic",36266
"1183",454.1,"Atlantic",36266
"1184",454.2,"Atlantic",36266
"1185",454.3,"Atlantic",36266
"1186",9417,"Atlantic",36240
"1187",9417.1,"Atlantic",36240
"1188",9417.2,"Atlantic",36240
"1189",9417.3,"Atlantic",36240
"1190",9417.4,"Atlantic",36240
"1191",9417.5,"Atlantic",36240
"1192",8364,"Pacific",36178
"1193",9487,"Pacific",36043
"1194",9487.1,"Pacific",36043
"1195",9487.2,"Pacific",36043
"1196",9487.3,"Pacific",36043
"1197",9487.4,"Pacific",36043
"1198",8990,"Atlantic",35781
"1199",8990.1,"Atlantic",35781
"1200",1699,"Atlantic",35703
"1201",1699.1,"Atlantic",35703
"1202",8442,"Atlantic",35624
"1203",8442.1,"Atlantic",35624
"1204",8442.2,"Atlantic",35624
"1205",8442.3,"Atlantic",35624
"1206",8353,"Pacific",35513
"1207",8353.1,"Pacific",35513
"1208",8353.2,"Pacific",35513
"1209",8353.3,"Pacific",35513
"1210",2645,"Atlantic",35484
"1211",2645.1,"Atlantic",35484
"1212",2645.2,"Atlantic",35484
"1213",2645.3,"Atlantic",35484
"1214",2645.4,"Atlantic",35484
"1215",2645.5,"Atlantic",35484
"1216",2645.6,"Atlantic",35484
"1217",1659,"Atlantic",35447
"1218",1659.1,"Atlantic",35447
"1219",1771,"Atlantic",35300
"1220",1771.1,"Atlantic",35300
"1221",1771.2,"Atlantic",35300
"1222",1771.3,"Atlantic",35300
"1223",1771.4,"Atlantic",35300
"1224",1733,"Atlantic",35280
"1225",1733.1,"Atlantic",35280
"1226",1733.2,"Atlantic",35280
"1227",1733.3,"Atlantic",35280
"1228",2945,"Atlantic",35224
"1229",2945.1,"Atlantic",35224
"1230",2945.2,"Atlantic",35224
"1231",2945.3,"Atlantic",35224
"1232",1640,"Atlantic",35114
"1233",1640.1,"Atlantic",35114
"1234",9596,"Pacific",35078
"1235",9596.1,"Pacific",35078
"1236",9596.2,"Pacific",35078
"1237",9596.3,"Pacific",35078
"1238",9596.4,"Pacific",35078
"1239",1851,"Pacific",35075
"1240",1851.1,"Pacific",35075
"1241",1851.2,"Pacific",35075
"1242",1851.3,"Pacific",35075
"1243",2716,"Atlantic",34781
"1244",2716.1,"Atlantic",34781
"1245",2716.2,"Atlantic",34781
"1246",2716.3,"Atlantic",34781
"1247",2716.4,"Atlantic",34781
"1248",2716.5,"Atlantic",34781
"1249",8446,"Atlantic",34762
"1250",3153,"Atlantic",34586
"1251",3153.1,"Atlantic",34586
"1252",3153.2,"Atlantic",34586
"1253",3153.3,"Atlantic",34586
"1254",3153.4,"Atlantic",34586
"1255",1702,"Atlantic",34422
"1256",1702.1,"Atlantic",34422
"1257",1702.2,"Atlantic",34422
"1258",1702.3,"Atlantic",34422
"1259",1702.4,"Atlantic",34422
"1260",1964,"Pacific",34419
"1261",1964.1,"Pacific",34419
"1262",1964.2,"Pacific",34419
"1263",2352,"Pacific",34220
"1264",2352.1,"Pacific",34220
"1265",2352.2,"Pacific",34220
"1266",2352.3,"Pacific",34220
"1267",2352.4,"Pacific",34220
"1268",9535,"Pacific",34215
"1269",9535.1,"Pacific",34215
"1270",9535.2,"Pacific",34215
"1271",9535.3,"Pacific",34215
"1272",9535.4,"Pacific",34215
"1273",1700,"Atlantic",34124
"1274",1700.1,"Atlantic",34124
"1275",1700.2,"Atlantic",34124
"1276",1697,"Atlantic",34123
"1277",1697.1,"Atlantic",34123
"1278",9531,"Pacific",33982
"1279",9531.1,"Pacific",33982
"1280",9531.2,"Pacific",33982
"1281",9531.3,"Pacific",33982
"1282",9531.4,"Pacific",33982
"1283",9531.5,"Pacific",33982
"1284",9531.6,"Pacific",33982
"1285",9517,"Pacific",33834
"1286",9517.1,"Pacific",33834
"1287",9517.2,"Pacific",33834
"1288",9517.3,"Pacific",33834
"1289",9517.4,"Pacific",33834
"1290",9517.5,"Pacific",33834
"1291",9313,"Pacific",33833
"1292",9313.1,"Pacific",33833
"1293",9313.2,"Pacific",33833
"1294",1976,"Pacific",33729
"1295",1976.1,"Pacific",33729
"1296",3179,"Pacific",33711
"1297",3179.1,"Pacific",33711
"1298",3179.2,"Pacific",33711
"1299",3179.3,"Pacific",33711
"1300",3179.4,"Pacific",33711
"1301",2363,"Pacific",33676
"1302",2363.1,"Pacific",33676
"1303",2363.2,"Pacific",33676
"1304",2697,"Pacific",33584
"1305",2697.1,"Pacific",33584
"1306",2697.2,"Pacific",33584
"1307",2697.3,"Pacific",33584
"1308",2697.4,"Pacific",33584
"1309",9415,"Atlantic",33539
"1310",9415.1,"Atlantic",33539
"1311",9415.2,"Atlantic",33539
"1312",2965,"Atlantic",33499
"1313",1549,"Pacific",33421
"1314",1549.1,"Pacific",33421
"1315",1549.2,"Pacific",33421
"1316",1549.3,"Pacific",33421
"1317",1751,"Atlantic",33419
"1318",1854,"Pacific",33326
"1319",1854.1,"Pacific",33326
"1320",1854.2,"Pacific",33326
"1321",471,"Atlantic",33241
"1322",471.1,"Atlantic",33241
"1323",471.2,"Atlantic",33241
"1324",2065,"Pacific",33008
"1325",2065.1,"Pacific",33008
"1326",2065.2,"Pacific",33008
"1327",2065.3,"Pacific",33008
"1328",515,"Atlantic",32761
"1329",515.1,"Atlantic",32761
"1330",515.2,"Atlantic",32761
"1331",8510,"Atlantic",32440
"1332",8510.1,"Atlantic",32440
"1333",8510.2,"Atlantic",32440
"1334",8510.3,"Atlantic",32440
"1335",2766,"Atlantic",32246
"1336",2766.1,"Atlantic",32246
"1337",2766.2,"Atlantic",32246
"1338",2766.3,"Atlantic",32246
"1339",2766.4,"Atlantic",32246
"1340",1669,"Atlantic",32199
"1341",1669.1,"Atlantic",32199
"1342",1669.2,"Atlantic",32199
"1343",1669.3,"Atlantic",32199
"1344",1669.4,"Atlantic",32199
"1345",1669.5,"Atlantic",32199
"1346",1669.6,"Atlantic",32199
"1347",1668,"Atlantic",32198
"1348",1668.1,"Atlantic",32198
"1349",1668.2,"Atlantic",32198
"1350",1668.3,"Atlantic",32198
"1351",2113,"Pacific",32122
"1352",2214,"Pacific",31945
"1353",2214.1,"Pacific",31945
"1354",2220,"Pacific",31945
"1355",8367,"Pacific",31721
"1356",8367.1,"Pacific",31721
"1357",8367.2,"Pacific",31721
"1358",8367.3,"Pacific",31721
"1359",9696,"Atlantic",31659
"1360",9696.1,"Atlantic",31659
"1361",2656,"Atlantic",31473
"1362",2656.1,"Atlantic",31473
"1363",2656.2,"Atlantic",31473
"1364",2656.3,"Atlantic",31473
"1365",1660,"Atlantic",31470
"1366",1660.1,"Atlantic",31470
"1367",1660.2,"Atlantic",31470
"1368",2650,"Atlantic",31324
"1369",2650.1,"Atlantic",31324
"1370",2650.2,"Atlantic",31324
"1371",2650.3,"Atlantic",31324
"1372",1528,"Pacific",31289
"1373",1528.1,"Pacific",31289
"1374",9103,"Atlantic",31075
"1375",9103.1,"Atlantic",31075
"1376",9103.2,"Atlantic",31075
"1377",9103.3,"Atlantic",31075
"1378",9103.4,"Atlantic",31075
"1379",9107,"Atlantic",31002
"1380",9107.1,"Atlantic",31002
"1381",9107.2,"Atlantic",31002
"1382",9107.3,"Atlantic",31002
"1383",9107.4,"Atlantic",31002
"1384",9107.5,"Atlantic",31002
"1385",9107.6,"Atlantic",31002
"1386",9107.7,"Atlantic",31002
"1387",9107.8,"Atlantic",31002
"1388",9107.9,"Atlantic",31002
"1389",9108,"Atlantic",30981
"1390",9108.1,"Atlantic",30981
"1391",9108.2,"Atlantic",30981
"1392",9108.3,"Atlantic",30981
"1393",9533,"Pacific",30825
"1394",9533.1,"Pacific",30825
"1395",9533.2,"Pacific",30825
"1396",9533.3,"Pacific",30825
"1397",1978,"Pacific",30778
"1398",1478,"Pacific",30760
"1399",1478.1,"Pacific",30760
"1400",1478.2,"Pacific",30760
"1401",1923,"Pacific",30623
"1402",1923.1,"Pacific",30623
"1403",1923.2,"Pacific",30623
"1404",1915,"Pacific",30623
"1405",1923.3,"Pacific",30623
"1406",1923.4,"Pacific",30623
"1407",1923.5,"Pacific",30623
"1408",9109,"Atlantic",30441
"1409",9109.1,"Atlantic",30441
"1410",9109.2,"Atlantic",30441
"1411",9109.3,"Atlantic",30441
"1412",2660,"Atlantic",30376
"1413",2660.1,"Atlantic",30376
"1414",2660.2,"Atlantic",30376
"1415",2660.3,"Atlantic",30376
"1416",9302,"Pacific",30182
"1417",9302.1,"Pacific",30182
"1418",9568,"Pacific",30092
"1419",9568.1,"Pacific",30092
"1420",9568.2,"Pacific",30092
"1421",9568.3,"Pacific",30092
"1422",9568.4,"Pacific",30092
"1423",9568.5,"Pacific",30092
"1424",3261,"Pacific",30049
"1425",488,"Atlantic",29963
"1426",488.1,"Atlantic",29963
"1427",488.2,"Atlantic",29963
"1428",488.3,"Atlantic",29963
"1429",488.4,"Atlantic",29963
"1430",488.5,"Atlantic",29963
"1431",488.6,"Atlantic",29963
"1432",8336,"Pacific",29784
"1433",8336.1,"Pacific",29784
"1434",8336.2,"Pacific",29784
"1435",8336.3,"Pacific",29784
"1436",8471,"Atlantic",29762
"1437",8471.1,"Atlantic",29762
"1438",8471.2,"Atlantic",29762
"1439",8471.3,"Atlantic",29762
"1440",8471.4,"Atlantic",29762
"1441",8471.5,"Atlantic",29762
"1442",8471.6,"Atlantic",29762
"1443",2124,"Pacific",29534
"1444",2124.1,"Pacific",29534
"1445",502,"Atlantic",29499
"1446",2721,"Atlantic",29496
"1447",2721.1,"Atlantic",29496
"1448",2721.2,"Atlantic",29496
"1449",2753,"Atlantic",29460
"1450",2753.1,"Atlantic",29460
"1451",9102,"Atlantic",29447
"1452",9102.1,"Atlantic",29447
"1453",9102.2,"Atlantic",29447
"1454",9102.3,"Atlantic",29447
"1455",450,"Atlantic",29357
"1456",1637,"Atlantic",29357
"1457",450.1,"Atlantic",29357
"1458",1637.1,"Atlantic",29357
"1459",450.2,"Atlantic",29357
"1460",1637.2,"Atlantic",29357
"1461",1637.3,"Atlantic",29357
"1462",1637.4,"Atlantic",29357
"1463",450.3,"Atlantic",29357
"1464",1637.5,"Atlantic",29357
"1465",1637.6,"Atlantic",29357
"1466",9101,"Atlantic",29334
"1467",9101.1,"Atlantic",29334
"1468",9101.2,"Atlantic",29334
"1469",9101.3,"Atlantic",29334
"1470",9101.4,"Atlantic",29334
"1471",9101.5,"Atlantic",29334
"1472",9101.6,"Atlantic",29334
"1473",9101.7,"Atlantic",29334
"1474",9101.8,"Atlantic",29334
"1475",9101.9,"Atlantic",29334
